link,topic,likes,views,upload_year,subscriber_count,title,duration,description,channel_name
https://www.youtube.com/watch?v=kYLWhzcJO74&pp=ygUlQXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBCb2F0IFByb2JsZW1zIA%3D%3D,Boat Problems,5.2K,276K,2020.0,1.93M subscribers,Aptitude Made Easy Problems on Boats and Streams Full series - Learn maths #StayHome,,"Get the latest interview tips,Job notifications,top MNC openings,placement papers and many more only at Freshersworld.com(www.freshersworld.com?src=Youtube).
                        Aptitude Made Easy is an initiative by freshersworld.com.It consists of series of videos on ",FreshCareers
https://www.youtube.com/watch?v=4HRLswVPOG8&pp=ygUlQXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBCb2F0IFByb2JsZW1zIA%3D%3D,Boat Problems,145K,2.7M,2020.0,20.2M subscribers,Boat And Stream | Boat And Stream Problems Tricks/Concept/Formula/Short Trick/Shortcut | In Hindi,,Quiz Next Free Test:- ,Dear Sir
https://www.youtube.com/watch?v=mLD41elDRTE&pp=ygUhQXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBDYWxlbmRhcnMg,Calendars,41K,2.4M,2018.0,1.93M subscribers,"Aptitude Made Easy - Problems on Calendar, Basics and Methods, Shortcuts, Time and Date",,"Get the latest interview tips,Job notifications,top MNC openings,placement papers and many more only at Freshersworld.com(www.freshersworld.com?src=Youtube).
                        Aptitude Made Easy is an initiative by freshersworld.com.It consists of series of videos on ",FreshCareers
https://www.youtube.com/watch?v=fa0x2KkKPgk&pp=ygUhQXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBDYWxlbmRhcnMg,Calendars,33K,1.3M,2020.0,1.93M subscribers,"Aptitude Made Easy Problems on Calendar full series, Learn maths #StayHome",,"Get the latest interview tips,Job notifications,top MNC openings,placement papers and many more only at Freshersworld.com(www.freshersworld.com?src=Youtube).
                        Aptitude Made Easy is an initiative by freshersworld.com.It consists of series of videos on ",FreshCareers
https://www.youtube.com/watch?v=oxc4G14nyUY&pp=ygUhQXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBDYWxlbmRhcnMg,Calendars,8.7K,499K,2023.0,1.21M subscribers,"Calendar - Tricks & Shortcuts for Placement tests, Job Interviews & Exams",,"Crack the logical reasoning section of Placement Test or Job Interview at any company with shortcuts & tricks on Calendar. Extremely helpful for the preparation of entrance exams like MBA, Banking â€“ IBPS, SBI, UPSC, SSC, Railways etc.",CareerRide
https://www.youtube.com/watch?v=aJjiVImKeMg&pp=ygUhQXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBDYWxlbmRhcnMg,Calendars,31K,966K,2023.0,1.14M subscribers,"CALENDAR BEST TRICKS | GROUP 4| RAILWAY | SSC MTS | APPSC|TSPSC|AP/TS SI, CONSTABLE |SSC GD, SSC CGL",,#Onlineclasses_CL_9676578793,Chandan Logics
https://www.youtube.com/watch?v=hGFGybSQDxQ&pp=ygUhQXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBDYWxlbmRhcnMg,Calendars,23K,1.1M,2019.0,1.73M subscribers,Calendar_Reasoning(Introduction)|| Lesson-1,,#FeelFreetoLearn,Feel Free to Learn
https://www.youtube.com/watch?v=1P1XNZklUEI&pp=ygUhQXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBDYWxlbmRhcnMg,Calendars,5.5K,181K,2021.0,492K subscribers,Calendar in Telugu || à°•à±à°¯à°¾à°²à±†à°‚à°¡à°°à± || Aptitude in Telugu || Root Maths Academy,,#CalendarinTelugu,Vedantu Manabadi
https://www.youtube.com/watch?v=-ObSe9kjFtE&pp=ygUhQXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBDYWxlbmRhcnMg,Calendars,264,1.9K,2021.0,4.45K subscribers,Quantitative Aptitude| Tricks to Solve Calendar Problem| Basics and Shortcuts,,"Most candidates face difficulty in solving Calendar math problems. So here I am with a simplified procedure to solve calendar reasoning problems.
This video includes tricks and shortcuts to find the Calendar Problem in a easy way.",Rachel's Network
https://www.youtube.com/watch?v=YcGGut-GAfQ&pp=ygUhQXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBDYWxlbmRhcnMg,Calendars,89K,2.3M,2022.0,2.23M subscribers,Calendar Reasoning Trick,,"Use code ISM  
To Unlock For FREE!",imran sir maths
https://www.youtube.com/watch?v=68gBI0XGygQ&pp=ygUoQXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBDYXVzZSBhbmQgRWZmZWN0INIHCQl-CQGHKiGM7w%3D%3D,Cause and Effect,2.2K,54K,2022.0,297K subscribers,Cause and Effect Reasoning | Logical Reasoning | Chapter - 8 | S Chand Academy,00:15:00,"This video is prepared for doubt clarity covering all concepts with examples, making Cause and Effect Reasoning topic easy to understand to students.",S Chand Academy
https://www.youtube.com/watch?v=4byHbZCXFOU&pp=ygUoQXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBDYXVzZSBhbmQgRWZmZWN0IA%3D%3D,Cause and Effect,2,16,,94 subscribers,Master Cause and Effect Reasoning: Simple Tricks for Aptitude Tests,,"Struggling with verbal reasoning questions on cause and effect? Learn how to identify relationships, analyze statements, and solve these problems with ease. Perfect for aptitude tests, job interviews, and competitive exams. Watch now and level up your reasoning skills!",COM school 
https://www.youtube.com/watch?v=zqVHsBO88Tg&pp=ygUoQXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBDYXVzZSBhbmQgRWZmZWN0IA%3D%3D,Cause and Effect,11K,492K,2018.0,1.21M subscribers,"Cause and Effect - Tricks & Shortcuts for Placement tests, Job Interviews & Exams",,"Crack the logical reasoning section of Placement Test or Job Interview at any company with shortcuts & tricks on Cause and Effect. Extremely helpful for the preparation of entrance exams like MBA, Banking â€“ IBPS, SBI, UPSC, SSC, Railways etc.",CareerRide
https://www.youtube.com/watch?v=Usy5853b7Eo&pp=ygUoQXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBDYXVzZSBhbmQgRWZmZWN0IA%3D%3D,Cause and Effect,37,400,2021.0,3.25K subscribers,Cause and Effect Logical Reasoning for RRB NTPC,,In this session saket sir will be discussing important questions on cause and effect. important for your RRB NTPC exam. ,Pantheon Edu
https://www.youtube.com/watch?v=WjyujfiCXX0&pp=ygUoQXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBDYXVzZSBhbmQgRWZmZWN0IA%3D%3D,Cause and Effect,16,672,2020.0,677K subscribers,Cause and Effect | Example - 6 | Critical Reasoning Ability | TalentSprint Aptitude Prep,,Subscribe @ ,TalentSprint Aptitude Prep
https://www.youtube.com/watch?v=_9MQvPc-hw8&pp=ygUoQXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBDYXVzZSBhbmQgRWZmZWN0IA%3D%3D,Cause and Effect,549,21K,,281K subscribers,Logical Reasoning 07 | Cause Effect Statements (One Shot) | CLAT Preparation,,"ðŸ“²To Enroll ""CLAT Test Series 1.0""",Law Wallah
https://www.youtube.com/watch?v=GRiThzWaz4s&pp=ygUoQXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBDYXVzZSBhbmQgRWZmZWN0IA%3D%3D,Cause and Effect,34,1.4K,2020.0,2.89K subscribers,Cause & Effect Reasoning Short Trick | | Tricks & Shortcuts | Reasoning by Bhanu Sir,,"Cause & Effect Reasoning Short Trick |  | Tricks & Shortcuts | Reasoning by Bhanu Sir 

Click Here For Download PDF File-: ",Edu Pride
https://www.youtube.com/watch?v=hLpOovTUEm4&pp=ygUoQXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBDYXVzZSBhbmQgRWZmZWN0IA%3D%3D,Cause and Effect,416,15K,2023.0,245K subscribers,CAUSE AND EFFECT | à°²à°¾à°œà°¿à°•à°²à± à°°à±€à°œà°¨à°¿à°‚à°—à± à°Ÿà±à°°à°¿à°•à±à°¸à± | SIDDU SIR | à°•à°¾à°°à°£à°‚ à°®à°°à°¿à°¯à± à°ªà±à°°à°­à°¾à°µà°‚ | Reasoning Tips,,#Cause_And_Effect,SIDDU STUDY CIRCLE
https://www.youtube.com/watch?v=S3OZfgM6ZLk&pp=ygUiQXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBDaGFpbiBydWxlIA%3D%3D,Chain rule,557,48K,2022.0,297K subscribers,Chain Rule Aptitude | Quantitative Aptitude | Chapter - 15 | S Chand Academy,,"This video is prepared for doubt clarity covering all concepts with examples, making Chain Rule topic easy to understand to students.",S Chand Academy
https://www.youtube.com/watch?v=EEoRSYq_ds0&pp=ygUiQXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBDaGFpbiBydWxlIA%3D%3D,Chain rule,9,406,,3.47K subscribers,Chain Rule | chapter-15 | RS Aggarwal | Quantitative aptitude | Haroon Rashid | IIT Alumnus,,#upsc,Study4Knowledge Institute
https://www.youtube.com/watch?v=BSOp6fKqihI&pp=ygUiQXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBDaGFpbiBydWxlIA%3D%3D,Chain rule,3.7K,277K,2018.0,1.93M subscribers,"Aptitude Made Easy – Problems on Chain rule – Part 1, Basics and Methods, Shortcuts, Tricks",,"Get the latest interview tips,Job notifications,top MNC openings,placement papers and many more only at Freshersworld.com(www.freshersworld.com?src=Youtube).
                        Aptitude Made Easy is an initiative by freshersworld.com.It consists of series of videos on ",FreshCareers
https://www.youtube.com/watch?v=PFMu_7pbgEQ&pp=ygUiQXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBDaGFpbiBydWxlIA%3D%3D,Chain rule,2.7K,137K,2021.0,1.93M subscribers,"Aptitude Made Easy – Problems on Chain rule Full Series, Learn maths #withme #StayHome | Find Wages",,"Get the latest interview tips,Job notifications,top MNC openings,placement papers and many more only at Freshersworld.com(www.freshersworld.com?src=Youtube).
                        Aptitude Made Easy is an initiative by freshersworld.com.It consists of series of videos on ",FreshCareers
https://www.youtube.com/watch?v=yoGq9IGc74E&pp=ygUiQXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBDaGFpbiBydWxlIA%3D%3D,Chain rule,16,519,2021.0,3.9K subscribers,Proportion Chain Rule | Numerical Aptitude Questions | For All Competitive Exams,,This video shows how to solve chain rule questions,Sharp your MATHS
https://www.youtube.com/watch?v=pYL2843EEuQ&pp=ygUiQXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBDaGFpbiBydWxlIA%3D%3D,Chain rule,5.7K,375K,2018.0,1.21M subscribers,"Chain Rule - Shortcuts & Tricks for Placement Tests, Job Interviews & Exams",,"Crack the quantitative aptitude section of Placement Test or Job Interview at any company with shortcuts & tricks on Chain Rule. Extremely helpful to crack entrance exams like MBA, Banking â€“ IBPS, SBI, UPSC, SSC, Railways etc.",CareerRide
https://www.youtube.com/watch?v=1rvLiA2_D6E&pp=ygUiQXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBDaGFpbiBydWxlIA%3D%3D,Chain rule,172,2.5K,2022.0,32.8K subscribers,Chain Rule | Aptitude Class | L-01 | MEGA SRC | TARGET NIMCET 2021,,#nimcet_complet_syllabus,Maarula Classes
https://www.youtube.com/watch?v=4i_s0BoYz7g&pp=ygUiQXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBDaGFpbiBydWxlIA%3D%3D,Chain rule,3K,80K,2023.0,1.14M subscribers,CHAIN RULE 2 SEC BEST TRICKS | TIME & WORK TRICKS USEFUL FOR ALL COMPETITIVE EXAMS GROUP 4,,#Onlineclasses_CL_9676578793,Chandan Logics
https://www.youtube.com/watch?v=VzT7Zf9ACLI&pp=ygUeQXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBDbG9ja3Mg,Clocks,19K,484K,2023.0,1.14M subscribers,"CLOCK (à°—à°¡à°¿à°¯à°¾à°°à°‚) ALL PREVIOUS YEAR QUESTIONS | 2 SEC TRICK |SSC, RRB NTPC, AP/TS SI/CONSTABLE, GROUPS",,#Onlineclasses_CL_9676578793,Chandan Logics
https://www.youtube.com/watch?v=YArKy_kENjE&pp=ygUeQXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBDbG9ja3Mg,Clocks,1.6K,73K,2022.0,245K subscribers,Clocks concept + Tricks || Reasoning Tricks || Clocks Angle Â° shortcut tricks || SIDDU SIR,,#Clocks_concept_tricks_in_Telugu,SIDDU STUDY CIRCLE
https://www.youtube.com/watch?v=edEvlh0tqzk&pp=ygUeQXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBDbG9ja3Mg,Clocks,20K,1.4M,2018.0,1.21M subscribers,"Clocks - Tricks & Shortcuts for Placement tests, Job Interviews & Exams",,"Crack the logical reasoning section of Placement Test or Job Interview at any company with shortcuts & tricks on Clocks. Extremely helpful for the preparation of entrance exams like MBA, Banking â€“ IBPS, SBI, UPSC, SSC, Railways etc.",CareerRide
https://www.youtube.com/watch?v=LqOOOdIwMGY&pp=ygUeQXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBDbG9ja3Mg,Clocks,73K,1.5M,,2.23M subscribers,Clock Reasoning Tricks | Short Trick For Clock Questions | Maths Tricks | imran sir maths,,"Hello Friends
 In this video i have covered following things:",imran sir maths
https://www.youtube.com/watch?v=LEHYr0XfSyI&pp=ygUeQXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBDbG9ja3Mg,Clocks,4.7K,472K,2018.0,9.3M subscribers,Clock Aptitude Reasoning Tricks & Problems - Finding Angle Between The Hands of a Clock Given Time,,This geometry & Trigonometry video tutorial explains how to solve clock aptitude problems with shortcuts and tricks provided.  It explains how to find the angle between the hands of a clock given time.  It's important to understand that 12 hours represent 360 degrees and 1 hour represents 30 degrees. If the minute hand is,The Organic Chemistry Tutor
https://www.youtube.com/watch?v=RzHF8n91O8I&pp=ygUeQXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBDbG9ja3Mg,Clocks,3.9K,79K,,2.23M subscribers,Clock Reasoning Tricks | 5 Types In 1 Video | Reasoning Tricks | Maths Tricks | imran sir maths,,Clock Reasoning Tricks | 5 Types In 1 Video | Reasoning Tricks | Maths Tricks | imran sir maths,imran sir maths
https://www.youtube.com/watch?v=gLh3eFGu-xk&pp=ygUeQXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBDbG9ja3Mg,Clocks,8.1K,479K,2021.0,1.93M subscribers,"Aptitude Made Easy - Problems on Clocks Full series, Learn maths #withme #StayHome",,"Get the latest interview tips,Job notifications,top MNC openings,placement papers and many more only at Freshersworld.com(www.freshersworld.com?src=Youtube).
                        Aptitude Made Easy is an initiative by freshersworld.com.It consists of series of videos on ",FreshCareers
https://www.youtube.com/watch?v=_up3mXnsVEc&pp=ygUeQXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBDbG9ja3Mg,Clocks,19K,943K,2021.0,1.73M subscribers,CLOCK || Quantitative Aptitude || Finding Angle between Hour and Minute Hand?,,#FeelFreetoLearn,Feel Free to Learn
https://www.youtube.com/watch?v=5uKXoKYV0MM&pp=ygUnQXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBDb2RpbmctRGVjb2Rpbmcg,Coding-Decoding,39K,880K,,2.23M subscribers,Coding Decoding Reasoning Trick | Reasoning Trick | Maths Trick | imran sir maths,,"So this video is helpful for all aspirants preparing for SSC & other govt. exams and also school exams. Watch this full videos and also LIKE, SHARE & SUBSCRIBE To get MORE INTERESTING videos like this........",imran sir maths
https://www.youtube.com/watch?v=Q5z2F9uqtbI&pp=ygUnQXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBDb2RpbmctRGVjb2Rpbmcg,Coding-Decoding,6.1K,101K,,2.23M subscribers,Coding Decoding Tricks | Best Tricks To Solve Coding Decoding Questions | Reasoning Tricks,,Coding Decoding Tricks | Best Tricks To Solve Coding Decoding Questions | Reasoning Tricks | imran sir maths,imran sir maths
https://www.youtube.com/watch?v=uY_xe0hmPAU&pp=ygUnQXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBDb2RpbmctRGVjb2Rpbmcg,Coding-Decoding,7.2K,154K,,2.23M subscribers,Coding Decoding Reasoning Tricks | Reasoning Tricks | Maths Tricks | imran sir maths,,Buy Link: ,imran sir maths
https://www.youtube.com/watch?v=tpNbxnWpF3M&pp=ygUnQXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBDb2RpbmctRGVjb2Rpbmcg,Coding-Decoding,89,3.4K,,8.78K subscribers,#Coding & #Decoding (Part 1) | #Logical #Reasoning #Aptitude | #ArtificialLanguage â€ª@TheAptitudeGuyâ€¬,,Coding and Decoding (Part 1) by ,The Aptitude Guy
https://www.youtube.com/watch?v=wwN3mJ-b4FY&pp=ygUnQXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBDb2RpbmctRGVjb2Rpbmcg,Coding-Decoding,108K,5.1M,2018.0,1.21M subscribers,"Coding and Decoding - Tricks & Shortcuts for Placement tests, Job Interviews & Exams",,"Crack the logical reasoning section of Placement Test or Job Interview at any company with shortcuts & tricks on Coding and Decoding. Extremely helpful for the preparation of entrance exams like MBA, Banking â€“ IBPS, SBI, UPSC, SSC, Railways etc.",CareerRide
https://www.youtube.com/watch?v=ZZAqcuE629U&pp=ygUnQXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBDb2RpbmctRGVjb2Rpbmcg,Coding-Decoding,17K,356K,,175K subscribers,"CODING AND DECODNG BEST SHORTCUT TRICKS FOR ALL APPSC/TSPSC GROUP 1,2,3,4 BANK, SSC, RAILWAY & EXAMS",,#Onlineclasses_CL_9676578793,Chandan Logics - TELUGU
https://www.youtube.com/watch?v=aRn2apBsQJ4&pp=ygUnQXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBDb2RpbmctRGVjb2Rpbmcg,Coding-Decoding,388,7.3K,2023.0,39.4K subscribers,#30 | Coding & Decoding | General Aptitude | COMPLETE COURSE | GATE 2024 | Christy Varghese,,"In this session, the educator ""Christy Varghese"" will be discussing Logical Reasoning - Coding and Decoding for GATE 2024 Preparation for all Science (M.Sc) & Engineering (B.Tech) GATE Aspirants. This session will ",Christy's Classes
https://www.youtube.com/watch?v=RqpuoOubWkk&pp=ygUnQXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBDb2RpbmctRGVjb2Rpbmcg,Coding-Decoding,3.2K,128K,,1.73M subscribers,Coding Decoding (Important Model) - Reasoning Ability,,#feelfreetolearn,Feel Free to Learn
https://www.youtube.com/watch?v=IXyH-zFTVCM&t=7s&pp=ygUlQXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBDcml0aWNhbCBwYXRoIA%3D%3D,Critical path,205,13K,2019.0,275K subscribers,"CPM, Float | ESE Prelims Paper 1 | IRMS | iPATE",,"For all past content reading material, please click below link (Only if you have not done in past and wish to have reading material first time): ",YourPedia Education
https://www.youtube.com/watch?v=StiVB7rLdvc&pp=ygUlQXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBDcml0aWNhbCBwYXRoINIHCQl-CQGHKiGM7w%3D%3D,Critical path,114,9.2K,2018.0,181 subscribers,Missing figures Problem of Critical path analysis | Advanced management accounting | P#10 CP#13,,Problem 10 Chapter 13 Network diagram problem of Critical path analysis. Find the missing figures.,Learn with ZAID
https://www.youtube.com/watch?v=KLUBLgt02fw&pp=ygUlQXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBDcml0aWNhbCBwYXRoIA%3D%3D,Critical path,152,3K,2023.0,16.6K subscribers,Daily DILR Live With Sameer for CAT|| Ep 50 : Critical Path/Routes & Network,,#LogicalReasoning,Easy Ganit By Sameer
https://www.youtube.com/watch?v=w3xJ7XNziWQ&pp=ygUlQXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBDcml0aWNhbCBwYXRoIA%3D%3D,Critical path,38,1.9K,2020.0,12K subscribers,NMAT Verbal Ability/Critical Reasoning Ebook Solving,,To get the EBOOK sign up on this link - ,MBAP - CAT Preparation
https://www.youtube.com/watch?v=W41k3jOrQz4&pp=ygUlQXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBDcml0aWNhbCBwYXRoIA%3D%3D,Critical path,0,30,,906 subscribers,Critical Reasoning and Quantitative Evidence - English Mod 1 - DSAT Practice Test 1,,Sign up here for a Question a Day: ,Prepto SAT
https://www.youtube.com/watch?v=r2OPVVRZfNo&pp=ygUlQXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBDcml0aWNhbCBwYXRoIA%3D%3D,Critical path,76K,2M,2023.0,2.23M subscribers,Reasoning Puzzles | Maths Puzzle | Maths Trick | imran sir maths,,"For any doubt
You Can Follow me on Instagram",imran sir maths
https://www.youtube.com/watch?v=dlEVzbnPJYE&pp=ygUlQXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBDcml0aWNhbCBwYXRoIA%3D%3D,Critical path,0,13,2021.0,109K subscribers,REASONING ABILITY FOR SBI PO/IBPS PO/SSC CGL/RRB PO.EXAM CHEAT SHEET WITH SPECIAL SHORTCUT FOR EXAM,,"LR for different government exams with detailed solution and special tricks and tips for problem solving.
 
FOR ANY QUESTIONS/ STUDY MATERIALS / MOCK TESTS FEEL FREE TO ",SOURAV SIR'S CLASSES
https://www.youtube.com/watch?v=MWWHY2a5Cnw&pp=ygUlQXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBDcml0aWNhbCBwYXRoIA%3D%3D,Critical path,0,14,2021.0,109K subscribers,Logical reasoning for SBI PO/IBPS PO/RRB PO/SSC CGL. Special questions with shortcut trips for exam.,,"LR for different government exams with detailed explanation and special tricks and tips for problem solving.

FOR ANY QUESTIONS/ STUDY MATERIALS / MOCK TESTS FEEL FREE TO ",SOURAV SIR'S CLASSES
https://www.youtube.com/watch?v=BCQjVfhUz28&pp=ygUpQXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBDdWJlcyBhbmQgY3Vib2lkcyA%3D,Cubes and cuboids,2,102,2022.0,734 subscribers,Cubes & Cuboids - Reasoning - CH 5,,"Highflyer brings the complete guide on Logical Reasoning, with videos for concept clearing, practice paper for efficiency building and Mock test series for employability Testing. This training module contains: - 25 concept clearing videos - 25 Practice papers - 10 Mock assessments ",Rozgar_Sathi
https://www.youtube.com/watch?v=qyzh1maZIfE&pp=ygUpQXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBDdWJlcyBhbmQgY3Vib2lkcyA%3D,Cubes and cuboids,1.7K,76K,,5.3K subscribers,Pattern folding strategy: Cube nets/folding cubes | Perceptual Ability Test Tutorials | DAT PAT,,"All the best tips, with clear graphics, for mastering the Pattern folding section on your DAT PAT.  In this video, you learn how to use a number of strategies in order to analyze cubes - a type of problem that has a shaded pattern on a regular prism.  This includes learning how to understand how different maps (or nets) fold, ",Erudition
https://www.youtube.com/watch?v=KPyx6kOrnrs&pp=ygUpQXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBDdWJlcyBhbmQgY3Vib2lkcyA%3D,Cubes and cuboids,157,18K,2016.0,32.2K subscribers,Logical Reasoning: Cubes & Cuboids | www.edusaathi.com,,This topic is a little difficult to undersatnd as here we need to imagine things in 3 dimensions. One of the favourite topics of examiners and you can expect a question set from this topic with 3-4 questions. In this video lecture we discuss all the concepts and a few question sets which have been frequently asked.,EduSaathi
https://www.youtube.com/watch?v=6W5qlHZzpS4&pp=ygUpQXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBDdWJlcyBhbmQgY3Vib2lkcyA%3D,Cubes and cuboids,129,3K,,14.1K subscribers,CUBES AND CUBOIDS | MASTER CLASS | By AVISHEK SINHA ( FOR ALL COMPETITIVE EXAMS ),,"Disclaimer:
Session/video is conducted/created only to solve questions and let the students know how to solve similar type of questions in the actual examination.",Aptitude with Avishek Sinha
https://www.youtube.com/watch?v=0TdF_yyNkZk&pp=ygUpQXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBDdWJlcyBhbmQgY3Vib2lkcyA%3D,Cubes and cuboids,7.3K,445K,2018.0,397K subscribers,CUBES 1 | CAT Exam Preparation 2024 | Logical Reasoning,,"CAT 2024 PREPARATION | CAT LRDI PLAYLIST | CAT LRDI SETS | CAT LRDI QUESTIONS | CAT LRDI STRATEGY
Join RODHA : ",Rodha
